"X.Class.....anage.Class","X.Genus.....anage.Genus","X.Species.....anage.Species","X.Common.name.....anage.Common.name","X.Regen_present.....rep.0..length.anage.Species..","X.Limb_regen.....rep.0..length.anage.Species..","X.Oocyte_regen.....rep.0..length.anage.Species..","X.Tooth_replace.....rep.0..length.anage.Species..","X.Indeterminate_growth.....rep.0..length.anage.Species..","X.Negligible_senescence.....rep.0..length.anage.Species.."
"Mammalia","Myotis","volans","Long-legged myotis",0,0,0,0,0,0
"Mammalia","Myotis","yumanensis","Yuma myotis",0,0,0,0,0,0
"Mammalia","Nyctalus","leisleri","Lesser noctule",0,0,0,0,0,0
"Mammalia","Nyctalus","noctula","Noctule",0,0,0,0,0,0
"Mammalia","Nycticeius","humeralis","Evening bat",0,0,0,0,0,0
"Mammalia","Nyctophilus","geoffroyi","Lesser long-eared bat",0,0,0,0,0,0
"Mammalia","Nyctophilus","gouldi","Gould's long-eared bat",0,0,0,0,0,0
"Mammalia","Nyctophilus","timoriensis","Greater long-eared bat",0,0,0,0,0,0
"Mammalia","Perimyotis","subflavus","Eastern pipistrelle",0,0,0,0,0,0
"Mammalia","Pipistrellus","kuhlii","Kuhl's pipistrelle",0,0,0,0,0,0
"Mammalia","Pipistrellus","nathusii","Nathusius's pipistrelle",0,0,0,0,0,0
"Mammalia","Pipistrellus","pipistrellus","Common pipistrelle",0,0,0,0,0,0
"Mammalia","Plecotus","auritus","Brown big-eared bat",0,0,0,0,0,0
"Mammalia","Plecotus","austriacus","Gray big-eared bat",0,0,0,0,0,0
"Mammalia","Scotorepens","balstoni","Western broad-nosed bat",0,0,0,0,0,0
"Mammalia","Scotorepens","orion","Orion broad-nosed bat",0,0,0,0,0,0
"Mammalia","Vespadelus","darlingtoni","Large forest bat",0,0,0,0,0,0
"Mammalia","Vespadelus","pumilus","Eastern forest bat",0,0,0,0,0,0
"Mammalia","Vespadelus","regulus","Southern forest bat",0,0,0,0,0,0
"Mammalia","Vespadelus","vulturnus","Little forest bat",0,0,0,0,0,0
"Mammalia","Vespertilio","murinus","Particolored bat",0,0,0,0,0,0
"Mammalia","Cabassous","centralis","Northern naked-tailed armadillo",0,0,0,0,0,0
"Mammalia","Cabassous","unicinctus","Southern naked-tailed armadillo",0,0,0,0,0,0
"Mammalia","Chaetophractus","nationi","Andean hairy armadillo",0,0,0,0,0,0
"Mammalia","Chaetophractus","vellerosus","Screaming hairy armadillo",0,0,0,0,0,0
"Mammalia","Chaetophractus","villosus","Large hairy armadillo",0,0,0,0,0,0
"Mammalia","Chlamyphorus","truncatus","Pink fairy armadillo",0,0,0,0,0,0
"Mammalia","Dasypus","novemcinctus","Nine-banded armadillo",0,0,0,0,0,0
"Mammalia","Dasypus","septemcinctus","Seven-banded armadillo",0,0,0,0,0,0
"Mammalia","Euphractus","sexcinctus","Six-banded armadillo",0,0,0,0,0,0
"Mammalia","Priodontes","maximus","Giant armadillo",0,0,0,0,0,0
"Mammalia","Tolypeutes","matacus","Southern three-banded armadillo",0,0,0,0,0,0
"Mammalia","Tolypeutes","tricinctus","Brazilian three-banded armadillo",0,0,0,0,0,0
"Mammalia","Zaedyus","pichiy","Pichi",0,0,0,0,0,0
"Mammalia","Antechinomys","laniger","Kultarr",0,0,0,0,0,0
"Mammalia","Antechinus","agilis","Agile antechinus",0,0,0,0,0,0
"Mammalia","Antechinus","bellus","Fawn antechinus",0,0,0,0,0,0
"Mammalia","Antechinus","flavipes","Yellow-footed antechinus",0,0,0,0,0,0
"Mammalia","Antechinus","leo","Cinnamon antechinus",0,0,0,0,0,0
"Mammalia","Antechinus","minimus","Swamp antechinus",0,0,0,0,0,0
"Mammalia","Antechinus","stuartii","Brown antechinus",0,0,0,0,0,0
"Mammalia","Antechinus","swainsonii","Dusky antechinus",0,0,0,0,0,0
"Mammalia","Dasycercus","cristicauda","Mulgara",0,0,0,0,0,0
"Mammalia","Dasykaluta","rosamondae","Little red kaluta",0,0,0,0,0,0
"Mammalia","Dasyuroides","byrnei","Kowari",0,0,0,0,0,0
"Mammalia","Dasyurus","geoffroii","Western quoll",0,0,0,0,0,0
"Mammalia","Dasyurus","hallucatus","Northern quoll",0,0,0,0,0,0
"Mammalia","Dasyurus","maculatus","Tiger quoll, or Australian tiger cat",0,0,0,0,0,0
"Mammalia","Dasyurus","viverrinus","Eastern quoll",0,0,0,0,0,0
"Mammalia","Ningaui","ridei","Wongai ningaui",0,0,0,0,0,0
"Mammalia","Ningaui","timealeyi","Pilbara ningaui",0,0,0,0,0,0
"Mammalia","Parantechinus","apicalis","Southern dibbler",0,0,0,0,0,0
"Mammalia","Phascogale","calura","Red-tailed phascogale",0,0,0,0,0,0
"Mammalia","Phascogale","tapoatafa","Brush-tailed phascogale",0,0,0,0,0,0
"Mammalia","Planigale","gilesi","Paucident planigale",0,0,0,0,0,0
"Mammalia","Planigale","ingrami","Long-tailed planigale",0,0,0,0,0,0
"Mammalia","Planigale","maculata","Pygmy planigale",0,0,0,0,0,0
"Mammalia","Planigale","tenuirostris","Narrow-nosed planigale",0,0,0,0,0,0
"Mammalia","Pseudantechinus","bilarni","Sandstone dibbler",0,0,0,0,0,0
"Mammalia","Pseudantechinus","macdonnellensis","Fat-tailed marsupial mouse",0,0,0,0,0,0
"Mammalia","Pseudantechinus","ningbing","Ningbing pseudantechinus",0,0,0,0,0,0
"Mammalia","Pseudantechinus","woolleyae","Woolley's pseudantechinus",0,0,0,0,0,0
"Mammalia","Sarcophilus","harrisii","Tasmanian devil",0,0,0,0,0,0
"Mammalia","Sminthopsis","crassicaudata","Fat-tailed dunnart",0,0,0,0,0,0
"Mammalia","Sminthopsis","dolichura","Little long-tailed dunnart",0,0,0,0,0,0
"Mammalia","Sminthopsis","douglasi","Julia Creek dunnart",0,0,0,0,0,0
"Mammalia","Sminthopsis","griseoventer","Gray-bellied dunnart",0,0,0,0,0,0
"Mammalia","Sminthopsis","macroura","Stripe-faced dunnart",0,0,0,0,0,0
"Mammalia","Sminthopsis","ooldea","Ooldea dunnart",0,0,0,0,0,0
"Mammalia","Sminthopsis","virginiae","Red-cheeked dunnart",0,0,0,0,0,0
"Mammalia","Sminthopsis","youngsoni","Lesser hairy-footed dunnart",0,0,0,0,0,0
"Mammalia","Myrmecobius","fasciatus","Numbat",0,0,0,0,0,0
"Mammalia","Cynocephalus","volans","Philippine flying lemur",0,0,0,0,0,0
"Mammalia","Caluromys","derbianus","Central American woolly opossum",0,0,0,0,0,0
"Mammalia","Caluromys","philander","Bare-tailed woolly opossum",0,0,0,0,0,0
"Mammalia","Caluromysiops","irrupta","Black-shouldered opossum",0,0,0,0,0,0
"Mammalia","Chironectes","minimus","Water opossum (yapok)",0,0,0,0,0,0
"Mammalia","Didelphis","albiventris","White-eared opossum",0,0,0,0,0,0
"Mammalia","Didelphis","aurita","Big-eared opossum",0,0,0,0,0,0
"Mammalia","Didelphis","marsupialis","Southern opossum",0,0,0,0,0,0
"Mammalia","Didelphis","virginiana","Virginia opossum",0,0,0,0,0,0
"Mammalia","Gracilinanus","agilis","Agile gracile opossum, or Paraguayan slender mouse opossum",0,0,0,0,0,0
"Mammalia","Lutreolina","crassicaudata","Lutrine opossum",0,0,0,0,0,0
"Mammalia","Marmosa","mexicana","Mexican mouse opossum",0,0,0,0,0,0
"Mammalia","Marmosa","murina","Murine mouse opossum",0,0,0,0,0,0
"Mammalia","Marmosa","robinsoni","Robinson's mouse opossum",0,0,0,0,0,0
"Mammalia","Marmosops","noctivagus","White-bellied slender opossum, or Rio Napo mouse opossum",0,0,0,0,0,0
"Mammalia","Metachirus","nudicaudatus","Brown four-eyed opossum",0,0,0,0,0,0
"Mammalia","Monodelphis","adusta","Sepia short-tailed opossum",0,0,0,0,0,0
"Mammalia","Monodelphis","brevicaudata","Northern red-sided opossum, or Short bare-tailed opossum",0,0,0,0,0,0
"Mammalia","Monodelphis","domestica","Gray short-tailed opossum",0,0,0,0,0,0
"Mammalia","Philander","andersoni","Black four-eyed opossum",0,0,0,0,0,0
"Mammalia","Philander","opossum","Gray four-eyed opossum",0,0,0,0,0,0
"Mammalia","Acrobates","pygmaeus","Pygmy gliding possum",0,0,0,0,0,0
"Mammalia","Distoechurus","pennatus","Feather-tailed possum",0,0,0,0,0,0
"Mammalia","Burramys","parvus","Mountain pygmy possum",0,0,0,0,0,0
"Mammalia","Cercartetus","caudatus","Long-tailed pygmy possum",0,0,0,0,0,0
"Mammalia","Cercartetus","nanus","Eastern pygmy possum",0,0,0,0,0,0
"Mammalia","Hypsiprymnodon","moschatus","Musky rat kangaroo",0,0,0,0,0,0
"Mammalia","Dendrolagus","bennettianus","Bennett's tree kangaroo",0,0,0,0,0,0
"Mammalia","Dendrolagus","dorianus","Doria's tree kangaroo",0,0,0,0,0,0
"Mammalia","Dendrolagus","goodfellowi","Goodfellow's tree kangaroo",0,0,0,0,0,0
"Mammalia","Dendrolagus","inustus","Grizzled tree kangaroo",0,0,0,0,0,0
"Mammalia","Dendrolagus","matschiei","Matschie's tree kangaroo",0,0,0,0,0,0
"Mammalia","Dendrolagus","ursinus","Black tree kangaroo",0,0,0,0,0,0
"Mammalia","Dorcopsis","luctuosa","Gray dorcopsis",0,0,0,0,0,0
"Mammalia","Dorcopsis","muelleri","Brown dorcopsis",0,0,0,0,0,0
"Mammalia","Dorcopsulus","macleayi","Macleay's dorcopsis, or Papuan mountain wallaby",0,0,0,0,0,0
"Mammalia","Lagorchestes","conspicillatus","Spectacled hare-wallaby",0,0,0,0,0,0
"Mammalia","Lagorchestes","hirsutus","Rufous hare-wallaby",0,0,0,0,0,0
"Mammalia","Lagostrophus","fasciatus","Banded hare-wallaby",0,0,0,0,0,0
"Mammalia","Macropus","agilis","Agile wallaby",0,0,0,0,0,0
"Mammalia","Macropus","antilopinus","Antilopine wallaroo",0,0,0,0,0,0
"Mammalia","Macropus","bernardus","Black wallaroo",0,0,0,0,0,0
"Mammalia","Macropus","dorsalis","Black-striped wallaby",0,0,0,0,0,0
"Mammalia","Macropus","eugenii","Tammar wallaby",0,0,0,0,0,0
"Mammalia","Macropus","fuliginosus","Western gray kangaroo",0,0,0,0,0,0
"Mammalia","Macropus","giganteus","Eastern gray kangaroo",0,0,0,0,0,0
"Mammalia","Macropus","parma","Parma wallaby",0,0,0,0,0,0
"Mammalia","Macropus","parryi","Whiptail wallaby",0,0,0,0,0,0
"Mammalia","Macropus","robustus","Wallaroo",0,0,0,0,0,0
"Mammalia","Macropus","rufogriseus","Red-necked wallaby",0,0,0,0,0,0
"Mammalia","Macropus","rufus","Red kangaroo",0,0,0,0,0,0
"Mammalia","Onychogalea","fraenata","Bridled nail-tail wallaby, or Ridled nail-tailed wallaby",0,0,0,0,0,0
"Mammalia","Onychogalea","unguifera","Northern nail-tailed wallaby",0,0,0,0,0,0
"Mammalia","Petrogale","assimilis","Allied rock wallaby",0,0,0,0,0,0
"Mammalia","Petrogale","brachyotis","Short-eared rock-wallaby, or Western rock wallaby",0,0,0,0,0,0
"Mammalia","Petrogale","concinna","Nabarlek",0,0,0,0,0,0
"Mammalia","Petrogale","lateralis","Black-footed rock wallaby",0,0,0,0,0,0
"Mammalia","Petrogale","penicillata","Brush-tailed rock wallaby",0,0,0,0,0,0
"Mammalia","Petrogale","xanthopus","Ringtailed rock wallaby",0,0,0,0,0,0
"Mammalia","Setonix","brachyurus","Quokka",0,0,0,0,0,0
"Mammalia","Thylogale","billardierii","Tasmanian pademelon",0,0,0,0,0,0
"Mammalia","Thylogale","brunii","Dusky pademelon",0,0,0,0,0,0
"Mammalia","Thylogale","stigmatica","Red-legged pademelon",0,0,0,0,0,0
"Mammalia","Thylogale","thetis","Red-necked pademelon",0,0,0,0,0,0
"Mammalia","Wallabia","bicolor","Swamp wallaby",0,0,0,0,0,0
"Mammalia","Dactylopsila","trivirgata","Striped possum",0,0,0,0,0,0
"Mammalia","Gymnobelideus","leadbeateri","Leadbeater's possum",0,0,0,0,0,0
"Mammalia","Petaurus","australis","Yellow-bellied glider",0,0,0,0,0,0
"Mammalia","Petaurus","breviceps","Sugar glider",0,0,0,0,0,0
"Mammalia","Petaurus","norfolcensis","Squirrel glider",0,0,0,0,0,0
"Mammalia","Ailurops","ursinus","Sulawesi bear cuscus, or Bear cuscus",0,0,0,0,0,0
"Mammalia","Phalanger","gymnotis","Ground cuscus",0,0,0,0,0,0
"Mammalia","Phalanger","orientalis","Gray cuscus",0,0,0,0,0,0
"Mammalia","Spilocuscus","maculatus","Common spotted cuscus, or Spotted cuscus",0,0,0,0,0,0
"Mammalia","Trichosurus","arnhemensis","Northern brush-tailed possum",0,0,0,0,0,0
"Mammalia","Trichosurus","caninus","Mountain brush-tailed possum",0,0,0,0,0,0
"Mammalia","Trichosurus","vulpecula","Brush-tailed possum",0,0,0,0,0,0
"Mammalia","Wyulda","squamicaudata","Scaly-tailed possum",0,0,0,0,0,0
"Mammalia","Phascolarctos","cinereus","Koala",0,0,0,0,0,0
"Mammalia","Aepyprymnus","rufescens","Rufous 'rat'-kangaroo",0,0,0,0,0,0
"Mammalia","Bettongia","gaimardi","Tasmanian bettong",0,0,0,0,0,0
"Mammalia","Bettongia","lesueur","Burrowing bettong",0,0,0,0,0,0
"Mammalia","Bettongia","penicillata","Woylie",0,0,0,0,0,0
"Mammalia","Bettongia","tropica","Northern bettong",0,0,0,0,0,0
"Mammalia","Potorous","longipes","Long-footed potoroo",0,0,0,0,0,0
"Mammalia","Potorous","tridactylus","Long-nosed potoroo",0,0,0,0,0,0
"Mammalia","Hemibelideus","lemuroides","Lemuroid ringtail possum",0,0,0,0,0,0
"Mammalia","Petauroides","volans","Greater glider",0,0,0,0,0,0
"Mammalia","Pseudocheirus","peregrinus","Common ringtail, or Ring-tailed possum",0,0,0,0,0,0
"Mammalia","Tarsipes","rostratus","Honey possum",0,0,0,0,0,0
"Mammalia","Lasiorhinus","krefftii","Northern hairy-nosed wombat",0,0,0,0,0,0
"Mammalia","Lasiorhinus","latifrons","Southern hairy-nosed wombat",0,0,0,0,0,0
"Mammalia","Vombatus","ursinus","Coarse-haired wombat",0,0,0,0,0,0
"Mammalia","Atelerix","albiventris","Four-toed hedgehog",0,0,0,0,0,0
"Mammalia","Atelerix","algirus","North african hedgehog",0,0,0,0,0,0
"Mammalia","Atelerix","frontalis","Southern african hedgehog",0,0,0,0,0,0
"Mammalia","Echinosorex","gymnura","Moonrat",0,0,0,0,0,0
"Mammalia","Erinaceus","amurensis","Amur hedgehog",0,0,0,0,0,0
"Mammalia","Erinaceus","concolor","Eastern European hedgehog",0,0,0,0,0,0
"Mammalia","Erinaceus","europaeus","Western European hedgehog",0,0,0,0,0,0
"Mammalia","Hemiechinus","auritus","Long-eared hedgehog",0,0,0,0,0,0
"Mammalia","Paraechinus","aethiopicus","Desert hedgehog",0,0,0,0,0,0
"Mammalia","Paraechinus","hypomelas","Brandt's hedgehog",0,0,0,0,0,0
"Mammalia","Dendrohyrax","arboreus","Southern tree hyrax, or Tree hyrax",0,0,0,0,0,0
"Mammalia","Heterohyrax","brucei","Bush hyrax",0,0,0,0,0,0
"Mammalia","Procavia","capensis","Rock hyrax",0,0,0,0,0,0
"Mammalia","Brachylagus","idahoensis","Pygmy rabbit",0,0,0,0,0,0
"Mammalia","Bunolagus","monticularis","Riverine rabbit",0,0,0,0,0,0
"Mammalia","Lepus","americanus","Snowshoe hare",0,0,0,0,0,0
"Mammalia","Lepus","brachyurus","Japanese hare",0,0,0,0,0,0
"Mammalia","Lepus","californicus","Black-tailed jackrabbit",0,0,0,0,0,0
"Mammalia","Lepus","capensis","Cape hare",0,0,0,0,0,0
"Mammalia","Lepus","europaeus","European hare",0,0,0,0,0,0
"Mammalia","Lepus","timidus","Mountain hare",0,0,0,0,0,0
"Mammalia","Lepus","townsendii","White-tailed jackrabbit",0,0,0,0,0,0
"Mammalia","Oryctolagus","cuniculus","European rabbit",0,0,0,0,0,0
"Mammalia","Sylvilagus","audubonii","Audubon's cottontail rabbit",0,0,0,0,0,0
"Mammalia","Sylvilagus","bachmani","Brush rabbit",0,0,0,0,0,0
"Mammalia","Sylvilagus","floridanus","Eastern cottontail",0,0,0,0,0,0
"Mammalia","Sylvilagus","nuttallii","Mountain cottontail",0,0,0,0,0,0
"Mammalia","Sylvilagus","palustris","Marsh rabbit",0,0,0,0,0,0
"Mammalia","Sylvilagus","transitionalis","New England cottontail",0,0,0,0,0,0
"Mammalia","Ochotona","collaris","Collared pika",0,0,0,0,0,0
"Mammalia","Ochotona","hyperborea","Northern pika",0,0,0,0,0,0
"Mammalia","Ochotona","princeps","American pika",0,0,0,0,0,0
"Mammalia","Ochotona","pusilla","Steppe pika",0,0,0,0,0,0
"Mammalia","Elephantulus","brachyrhynchus","Short-nosed elephant shrew",0,0,0,0,0,0
"Mammalia","Elephantulus","edwardii","Cape elephant shrew",0,0,0,0,0,0
"Mammalia","Elephantulus","intufi","Bushveld elephant shrew, or Long-eared elephant shrew",0,0,0,0,0,0
"Mammalia","Elephantulus","rozeti","North African elephant shrew",0,0,0,0,0,0
"Mammalia","Elephantulus","rufescens","Rufous elephant shrew",0,0,0,0,0,0
"Mammalia","Macroscelides","proboscideus","Short-eared elephant shrew",0,0,0,0,0,0
"Mammalia","Petrodromus","tetradactylus","Four-toed elephant shrew",0,0,0,0,0,0
"Mammalia","Rhynchocyon","chrysopygus","Golden-rumped elephant shrew",0,0,0,0,0,0
"Mammalia","Rhynchocyon","cirnei","Checkered elephant shrew",0,0,0,0,0,0
"Mammalia","Dromiciops","gliroides","Monito del monte",0,0,0,0,0,0
"Mammalia","Ornithorhynchus","anatinus","Duck-billed platypus",0,0,0,0,0,0
"Mammalia","Tachyglossus","aculeatus","Short-beaked echidna",0,0,0,0,0,0
"Mammalia","Zaglossus","bruijni","Western long-beaked echidna, or Long-nosed echidna",0,0,0,0,0,0
"Mammalia","Notoryctes","typhlops","Southern marsupial mole",0,0,0,0,0,0
"Mammalia","Echymipera","kalubu","Common echymipera, or New Guinea spiny bandicoot",0,0,0,0,0,0
"Mammalia","Echymipera","rufescens","Long-nosed echymipera",0,0,0,0,0,0
"Mammalia","Isoodon","auratus","Golden bandicoot",0,0,0,0,0,0
"Mammalia","Isoodon","macrourus","Northern brown bandicoot",0,0,0,0,0,0
"Mammalia","Isoodon","obesulus","Southern brown bandicoot",0,0,0,0,0,0
"Mammalia","Perameles","bougainville","Western barred bandicoot",0,0,0,0,0,0
"Mammalia","Perameles","gunnii","Eastern barred bandicoot",0,0,0,0,0,0
"Mammalia","Perameles","nasuta","Long-nosed bandicoot",0,0,0,0,0,0
"Mammalia","Peroryctes","raffrayana","Raffray's bandicoot",0,0,0,0,0,0
"Mammalia","Macrotis","lagotis","Rabbit-bandicoot, or Bilby",0,0,0,0,0,0
"Mammalia","Equus","asinus","African wild ass",0,0,0,0,0,0
"Mammalia","Equus","caballus","Horse",0,0,0,0,0,0
"Mammalia","Equus","grevyi","Grevy's zebra",0,0,0,0,0,0
"Mammalia","Equus","hemionus","Kulan",0,0,0,0,0,0
"Mammalia","Equus","kiang","Kiang",0,0,0,0,0,0
"Mammalia","Equus","quagga","Quagga",0,0,0,0,0,0
"Mammalia","Equus","zebra","Mountain zebra",0,0,0,0,0,0
"Mammalia","Ceratotherium","simum","White rhinoceros",0,0,0,0,0,0
"Mammalia","Dicerorhinus","sumatrensis","Sumatran rhinoceros",0,0,0,0,0,0
"Mammalia","Diceros","bicornis","Black rhinoceros",0,0,0,0,0,0
"Mammalia","Rhinoceros","sondaicus","Javan rhinoceros",0,0,0,0,0,0
"Mammalia","Rhinoceros","unicornis","Indian rhinoceros",0,0,0,0,0,0
"Mammalia","Acrocodia","indica","Malayan tapir",0,0,0,0,0,0
"Mammalia","Tapirella","bairdii","Baird's tapir",0,0,0,0,0,0
"Mammalia","Tapirus","pinchaque","Mountain tapir",0,0,0,0,0,0
"Mammalia","Tapirus","terrestris","Brazilian tapir",0,0,0,0,0,0
"Mammalia","Manis","crassicaudata","Indian pangolin",0,0,0,0,0,0
"Mammalia","Manis","pentadactyla","Chinese pangolin",0,0,0,0,0,0
"Mammalia","Bradypus","torquatus","Maned three-toed sloth",0,0,0,0,0,0
"Mammalia","Bradypus","tridactylus","Pale-throated three-toed sloth",0,0,0,0,0,0
"Mammalia","Cyclopes","didactylus","Silky anteater",0,0,0,0,0,0
"Mammalia","Choloepus","didactylus","Southern two-toed sloth",0,0,0,0,0,0
"Mammalia","Choloepus","hoffmanni","Hoffmann's two-toed sloth",0,0,0,0,0,0
"Mammalia","Myrmecophaga","tridactyla","Giant anteater",0,0,0,0,0,0
"Mammalia","Tamandua","mexicana","Northern tamandua",0,0,0,0,0,0
"Mammalia","Tamandua","tetradactyla","Southern tamandua",0,0,0,0,0,0
"Mammalia","Aotus","azarae","Azara's night monkey",0,0,0,0,0,0
"Mammalia","Aotus","lemurinus","Lemurine night monkey",0,0,0,0,0,0
"Mammalia","Aotus","trivirgatus","Northern night monkey",0,0,0,0,0,0
"Mammalia","Aotus","vociferans","Noisy night monkey",0,0,0,0,0,0
"Mammalia","Alouatta","caraya","Black howler monkey",0,0,0,0,0,0
"Mammalia","Alouatta","guariba","Brown howler monkey",0,0,0,0,0,0
"Mammalia","Alouatta","palliata","Mantled howler monkey",0,0,0,0,0,0
"Mammalia","Alouatta","pigra","Mexican black howler monkey",0,0,0,0,0,0
"Mammalia","Alouatta","sara","Bolivian red howler monkey",0,0,0,0,0,0
"Mammalia","Alouatta","seniculus","Red howler monkey",0,0,0,0,0,0
"Mammalia","Ateles","belzebuth","White-bellied spider monkey",0,0,0,0,0,0
"Mammalia","Ateles","chamek","Chamek spider monkey",0,0,0,0,0,0
"Mammalia","Ateles","fusciceps","Brown-headed spider monkey",0,0,0,0,0,0
"Mammalia","Ateles","geoffroyi","Central American spider monkey",0,0,0,0,0,0
"Mammalia","Ateles","marginatus","White-whiskered spider monkey",0,0,0,0,0,0
"Mammalia","Ateles","paniscus","Black spider monkey",0,0,0,0,0,0
"Mammalia","Brachyteles","arachnoides","Southern muriqui, or Woolly spider monkey, or Muriqui",0,0,0,0,0,0
"Mammalia","Lagothrix","lagothricha","Humboldt's woolly monkey",0,0,0,0,0,0
"Mammalia","Callimico","goeldii","Goeldi's monkey",0,0,0,0,0,0
"Mammalia","Callithrix","geoffroyi","Geoffroy's marmoset",0,0,0,0,0,0
"Mammalia","Callithrix","jacchus","White-tufted-ear marmoset",0,0,0,0,0,0
"Mammalia","Callithrix","kuhlii","Wied's black-tufted-ear marmoset",0,0,0,0,0,0
"Mammalia","Callithrix","penicillata","Black-pencilled marmoset",0,0,0,0,0,0
"Mammalia","Cebuella","pygmaea","Pygmy marmoset",0,0,0,0,0,0
"Mammalia","Leontocebus","fuscicollis","Saddlebacked tamarin",0,0,0,0,0,0
"Mammalia","Leontocebus","nigricollis","Black-mantled tamarin",0,0,0,0,0,0
"Mammalia","Leontopithecus","chrysomelas","Golden-headed lion tamarin",0,0,0,0,0,0
"Mammalia","Leontopithecus","chrysopygus","Golden-rumped lion tamarin",0,0,0,0,0,0
"Mammalia","Leontopithecus","rosalia","Golden lion tamarin",0,0,0,0,0,0
"Mammalia","Mico","argentatus","Silvery marmoset",0,0,0,0,0,0
"Mammalia","Mico","humeralifer","Tassel-eared marmoset",0,0,0,0,0,0
"Mammalia","Saguinus","bicolor","Brazilian bare-faced tamarin",0,0,0,0,0,0
"Mammalia","Saguinus","geoffroyi","Geoffroy's tamarin",0,0,0,0,0,0
"Mammalia","Saguinus","imperator","Emperor tamarin",0,0,0,0,0,0
"Mammalia","Saguinus","labiatus","Red-chested mustached tamarin",0,0,0,0,0,0
"Mammalia","Saguinus","leucopus","Silvery-brown bare-face tamarin",0,0,0,0,0,0
"Mammalia","Saguinus","midas","Midas tamarin",0,0,0,0,0,0
"Mammalia","Saguinus","mystax","Black-chested mustached tamarin",0,0,0,0,0,0
"Mammalia","Saguinus","oedipus","Cotton-top tamarin",0,0,0,0,0,0
"Mammalia","Cebus","albifrons","White-fronted capuchin",0,0,0,0,0,0
"Mammalia","Cebus","capucinus","White-faced capuchin",0,0,0,0,0,0
"Mammalia","Cebus","olivaceus","Weeping capuchin",0,0,0,0,0,0
"Mammalia","Saimiri","boliviensis","Bolivian squirrel monkey",0,0,0,0,0,0
"Mammalia","Saimiri","oerstedii","Central American squirrel monkey",0,0,0,0,0,0
"Mammalia","Saimiri","sciureus","South American squirrel monkey",0,0,0,0,0,0
"Mammalia","Sapajus","apella","Brown capuchin",0,0,0,0,0,0
"Mammalia","Allenopithecus","nigroviridis","Allen's swamp monkey",0,0,0,0,0,0
"Mammalia","Allochrocebus","lhoesti","L'hoest's monkey",0,0,0,0,0,0
"Mammalia","Allochrocebus","preussi","Preuss's monkey",0,0,0,0,0,0
"Mammalia","Allochrocebus","solatus","Sun-tailed monkey",0,0,0,0,0,0
"Mammalia","Cercocebus","agilis","Agile mangabey",0,0,0,0,0,0
"Mammalia","Cercocebus","galeritus","Tana River mangabey",0,0,0,0,0,0
"Mammalia","Cercocebus","torquatus","Red-capped mangabey",0,0,0,0,0,0
"Mammalia","Cercopithecus","ascanius","Black-cheeked white-nosed monkey",0,0,0,0,0,0
"Mammalia","Cercopithecus","campbelli","Campbell's monkey",0,0,0,0,0,0
"Mammalia","Cercopithecus","cephus","Moustached monkey",0,0,0,0,0,0
"Mammalia","Cercopithecus","diana","Diana monkey",0,0,0,0,0,0
"Mammalia","Cercopithecus","erythrogaster","Red-bellied monkey",0,0,0,0,0,0
"Mammalia","Cercopithecus","hamlyni","Owl-faced monkey",0,0,0,0,0,0
"Mammalia","Cercopithecus","mitis","Blue monkey",0,0,0,0,0,0
"Mammalia","Cercopithecus","mona","Mona monkey",0,0,0,0,0,0
"Mammalia","Cercopithecus","neglectus","De Brazza's monkey",0,0,0,0,0,0
"Mammalia","Cercopithecus","nictitans","White-nosed guenon",0,0,0,0,0,0
"Mammalia","Cercopithecus","petaurista","Lesser white-nosed monkey",0,0,0,0,0,0
"Mammalia","Cercopithecus","pogonias","Crowned guenon",0,0,0,0,0,0
"Mammalia","Cercopithecus","wolfi","Wolf's monkey",0,0,0,0,0,0
"Mammalia","Chlorocebus","aethiops","Grivet, or Vervet",0,0,0,0,0,0
"Mammalia","Colobus","angolensis","Angolan colobus",0,0,0,0,0,0
"Mammalia","Colobus","guereza","Guereza",0,0,0,0,0,0
"Mammalia","Colobus","polykomos","King colobus",0,0,0,0,0,0
"Mammalia","Erythrocebus","patas","Patas monkey",0,0,0,0,0,0
"Mammalia","Lophocebus","albigena","Gray-cheeked mangabey",0,0,0,0,0,0
"Mammalia","Macaca","arctoides","Stump-tailed macaque",0,0,0,0,0,0
"Mammalia","Macaca","assamensis","Assam macaque",0,0,0,0,0,0
"Mammalia","Macaca","fascicularis","Long-tailed macaque",0,0,0,0,0,0
"Mammalia","Macaca","fuscata","Japanese macaque",0,0,0,0,0,0
"Mammalia","Macaca","maura","Moor macaque",0,0,0,0,0,0
"Mammalia","Macaca","mulatta","Rhesus monkey",0,0,0,0,0,0
"Mammalia","Macaca","nemestrina","Southern pig-tailed macaque, or Pigtail macaque",0,0,0,0,0,0
"Mammalia","Macaca","nigra","Celebes crested macaque",0,0,0,0,0,0
"Mammalia","Macaca","ochreata","Booted macaque",0,0,0,0,0,0
"Mammalia","Macaca","radiata","Bonnet macaque",0,0,0,0,0,0
"Mammalia","Macaca","silenus","Liontail macaque",0,0,0,0,0,0
"Mammalia","Macaca","sinica","Toque macaque",0,0,0,0,0,0
"Mammalia","Macaca","sylvanus","Barbary macaque",0,0,0,0,0,0
"Mammalia","Macaca","thibetana","Tibetan macaque",0,0,0,0,0,0
"Mammalia","Macaca","tonkeana","Tonkean macaque",0,0,0,0,0,0
